2024-03-22 11:16:03,Front:18892mm, Back:9782mm, Up:703mm, Left:1799mm, Right:382mm
2024-03-22 11:16:04,Front:18892mm, Back:9787mm, Up:704mm, Left:1794mm, Right:384mm
2024-03-22 11:16:05,Front:18892mm, Back:9787mm, Up:706mm, Left:1776mm, Right:388mm
2024-03-22 11:16:05,Front:18892mm, Back:9786mm, Up:707mm, Left:1749mm, Right:425mm
2024-03-22 11:16:06,Front:18892mm, Back:9786mm, Up:707mm, Left:1745mm, Right:438mm
2024-03-22 11:16:07,Front:18892mm, Back:9783mm, Up:709mm, Left:1752mm, Right:410mm
2024-03-22 11:16:07,Front:18892mm, Back:0mm, Up:710mm, Left:1785mm, Right:388mm
2024-03-22 11:16:08,Front:18892mm, Back:0mm, Up:714mm, Left:1806mm, Right:386mm
2024-03-22 11:16:09,Front:18892mm, Back:0mm, Up:716mm, Left:1807mm, Right:374mm
2024-03-22 11:16:09,Front:18892mm, Back:0mm, Up:718mm, Left:1803mm, Right:374mm
2024-03-22 11:16:10,Front:18892mm, Back:0mm, Up:718mm, Left:1799mm, Right:523mm
2024-03-22 11:16:11,Front:18892mm, Back:0mm, Up:718mm, Left:1796mm, Right:599mm
2024-03-22 11:16:12,Front:18892mm, Back:0mm, Up:718mm, Left:1798mm, Right:571mm
2024-03-22 11:16:12,Front:18892mm, Back:0mm, Up:718mm, Left:1811mm, Right:960mm
2024-03-22 11:16:13,Front:18892mm, Back:0mm, Up:718mm, Left:1833mm, Right:5704mm
2024-03-22 11:16:14,Front:18892mm, Back:0mm, Up:720mm, Left:1833mm, Right:5696mm
2024-03-22 11:16:14,Front:18892mm, Back:0mm, Up:723mm, Left:1827mm, Right:5703mm
2024-03-22 11:16:15,Front:18892mm, Back:0mm, Up:722mm, Left:1828mm, Right:5704mm
2024-03-22 11:16:15,Front:18892mm, Back:0mm, Up:721mm, Left:1823mm, Right:5704mm
2024-03-22 11:16:16,Front:18892mm, Back:0mm, Up:719mm, Left:1815mm, Right:5713mm
2024-03-22 11:16:17,Front:18892mm, Back:0mm, Up:718mm, Left:1818mm, Right:5714mm
2024-03-22 11:16:17,Front:18892mm, Back:0mm, Up:718mm, Left:1813mm, Right:5718mm
2024-03-22 11:16:18,Front:18892mm, Back:19271mm, Up:713mm, Left:1801mm, Right:5723mm
2024-03-22 11:16:19,Front:18892mm, Back:19271mm, Up:713mm, Left:1802mm, Right:5733mm
2024-03-22 11:16:19,Front:18892mm, Back:19319mm, Up:714mm, Left:1797mm, Right:5735mm
2024-03-22 11:16:20,Front:18892mm, Back:19319mm, Up:714mm, Left:1797mm, Right:5735mm
2024-03-22 11:16:20,Front:18892mm, Back:19319mm, Up:715mm, Left:1798mm, Right:5737mm
2024-03-22 11:16:21,Front:18892mm, Back:19306mm, Up:716mm, Left:1799mm, Right:5735mm
2024-03-22 11:16:22,Front:18892mm, Back:19306mm, Up:716mm, Left:1795mm, Right:5733mm
2024-03-22 11:16:22,Front:18892mm, Back:19302mm, Up:718mm, Left:1794mm, Right:5743mm
2024-03-22 11:16:23,Front:18892mm, Back:19302mm, Up:717mm, Left:1791mm, Right:6126mm
2024-03-22 11:16:24,Front:18892mm, Back:19301mm, Up:718mm, Left:1792mm, Right:10908mm
2024-03-22 11:16:25,Front:18892mm, Back:19301mm, Up:719mm, Left:1796mm, Right:381mm
2024-03-22 11:16:25,Front:18892mm, Back:19301mm, Up:717mm, Left:1794mm, Right:389mm
2024-03-22 11:16:26,Front:18892mm, Back:19301mm, Up:713mm, Left:1799mm, Right:384mm
2024-03-22 11:16:27,Front:18892mm, Back:19301mm, Up:711mm, Left:1798mm, Right:380mm
2024-03-22 11:16:27,Front:18892mm, Back:19301mm, Up:711mm, Left:1721mm, Right:245mm
2024-03-22 11:16:28,Front:18892mm, Back:19301mm, Up:710mm, Left:1697mm, Right:213mm
2024-03-22 11:16:29,Front:18892mm, Back:19301mm, Up:709mm, Left:1697mm, Right:225mm
2024-03-22 11:16:29,Front:18892mm, Back:19301mm, Up:702mm, Left:1693mm, Right:233mm
2024-03-22 11:16:30,Front:18892mm, Back:19301mm, Up:702mm, Left:1696mm, Right:241mm
2024-03-22 11:16:30,Front:18892mm, Back:19301mm, Up:697mm, Left:1699mm, Right:417mm
2024-03-22 11:16:31,Front:18892mm, Back:19301mm, Up:686mm, Left:10642mm, Right:4116mm
2024-03-22 11:16:32,Front:18892mm, Back:19301mm, Up:700mm, Left:12479mm, Right:6530mm
2024-03-22 11:16:32,Front:18892mm, Back:19301mm, Up:697mm, Left:11067mm, Right:6530mm
2024-03-22 11:16:33,Front:18892mm, Back:19301mm, Up:699mm, Left:9864mm, Right:6530mm
2024-03-22 11:16:34,Front:18892mm, Back:19301mm, Up:702mm, Left:9856mm, Right:6530mm
2024-03-22 11:16:34,Front:18892mm, Back:19301mm, Up:703mm, Left:9853mm, Right:6530mm
2024-03-22 11:16:35,Front:18892mm, Back:19307mm, Up:705mm, Left:9845mm, Right:6530mm
2024-03-22 11:16:35,Front:18892mm, Back:19513mm, Up:708mm, Left:9845mm, Right:0mm
2024-03-22 11:16:36,Front:18892mm, Back:19900mm, Up:707mm, Left:9843mm, Right:0mm
2024-03-22 11:16:37,Front:0mm, Back:20557mm, Up:706mm, Left:9844mm, Right:365mm
2024-03-22 11:16:38,Front:528mm, Back:0mm, Up:703mm, Left:9849mm, Right:371mm
2024-03-22 11:16:38,Front:524mm, Back:25090mm, Up:700mm, Left:9861mm, Right:483mm
2024-03-22 11:16:39,Front:523mm, Back:25090mm, Up:700mm, Left:9861mm, Right:585mm
2024-03-22 11:16:40,Front:539mm, Back:25090mm, Up:699mm, Left:9863mm, Right:585mm
2024-03-22 11:16:40,Front:930mm, Back:25103mm, Up:699mm, Left:9863mm, Right:619mm
2024-03-22 11:16:41,Front:930mm, Back:25100mm, Up:698mm, Left:9863mm, Right:586mm
2024-03-22 11:16:42,Front:1653mm, Back:25086mm, Up:699mm, Left:9865mm, Right:531mm
2024-03-22 11:16:42,Front:2877mm, Back:25082mm, Up:699mm, Left:9865mm, Right:501mm
2024-03-22 11:16:43,Front:6319mm, Back:25082mm, Up:699mm, Left:9865mm, Right:503mm
2024-03-22 11:16:44,Front:9364mm, Back:25082mm, Up:699mm, Left:9865mm, Right:507mm
2024-03-22 11:16:44,Front:9206mm, Back:25082mm, Up:700mm, Left:9865mm, Right:925mm
2024-03-22 11:16:45,Front:9224mm, Back:25082mm, Up:699mm, Left:9865mm, Right:4522mm
2024-03-22 11:16:46,Front:9229mm, Back:25082mm, Up:694mm, Left:9865mm, Right:6336mm
2024-03-22 11:16:46,Front:9221mm, Back:25082mm, Up:701mm, Left:9793mm, Right:8052mm
2024-03-22 11:16:47,Front:9221mm, Back:25080mm, Up:701mm, Left:9793mm, Right:9465mm
2024-03-22 11:16:48,Front:9220mm, Back:3041mm, Up:701mm, Left:9547mm, Right:9465mm
2024-03-22 11:16:48,Front:9220mm, Back:1193mm, Up:701mm, Left:9547mm, Right:10477mm
2024-03-22 11:16:49,Front:9220mm, Back:1177mm, Up:701mm, Left:8976mm, Right:9645mm
2024-03-22 11:16:49,Front:9220mm, Back:1203mm, Up:700mm, Left:8019mm, Right:9277mm
2024-03-22 11:16:50,Front:9220mm, Back:1208mm, Up:699mm, Left:6757mm, Right:9326mm
2024-03-22 11:16:51,Front:9220mm, Back:1210mm, Up:700mm, Left:6757mm, Right:9329mm
2024-03-22 11:16:52,Front:9220mm, Back:1213mm, Up:700mm, Left:5377mm, Right:9335mm
2024-03-22 11:16:52,Front:9220mm, Back:1212mm, Up:701mm, Left:1875mm, Right:9340mm
2024-03-22 11:16:53,Front:9220mm, Back:1206mm, Up:699mm, Left:1875mm, Right:9332mm
2024-03-22 11:16:53,Front:9220mm, Back:1207mm, Up:701mm, Left:1875mm, Right:9323mm
2024-03-22 11:16:54,Front:9220mm, Back:1207mm, Up:701mm, Left:1875mm, Right:9323mm
2024-03-22 11:16:55,Front:9220mm, Back:1209mm, Up:700mm, Left:1875mm, Right:9324mm
2024-03-22 11:16:55,Front:9220mm, Back:1213mm, Up:701mm, Left:1875mm, Right:9333mm
2024-03-22 11:16:56,Front:9220mm, Back:1216mm, Up:701mm, Left:0mm, Right:9337mm
2024-03-22 11:16:57,Front:9220mm, Back:1221mm, Up:699mm, Left:0mm, Right:9339mm
2024-03-22 11:16:57,Front:9220mm, Back:1215mm, Up:701mm, Left:0mm, Right:9341mm
2024-03-22 11:16:58,Front:9220mm, Back:1210mm, Up:700mm, Left:0mm, Right:9338mm
2024-03-22 11:16:59,Front:9349mm, Back:1207mm, Up:700mm, Left:0mm, Right:9326mm
2024-03-22 11:17:00,Front:9349mm, Back:1210mm, Up:700mm, Left:0mm, Right:9326mm
2024-03-22 11:17:01,Front:10842mm, Back:1209mm, Up:699mm, Left:20508mm, Right:9326mm
2024-03-22 11:17:01,Front:10842mm, Back:1210mm, Up:700mm, Left:20548mm, Right:9330mm
2024-03-22 11:17:02,Front:12624mm, Back:1228mm, Up:700mm, Left:20548mm, Right:9346mm
2024-03-22 11:17:02,Front:0mm, Back:4635mm, Up:698mm, Left:20550mm, Right:9396mm
2024-03-22 11:17:03,Front:0mm, Back:4635mm, Up:698mm, Left:20550mm, Right:9396mm
2024-03-22 11:17:04,Front:0mm, Back:3188mm, Up:699mm, Left:20541mm, Right:9390mm
2024-03-22 11:17:04,Front:13949mm, Back:2421mm, Up:696mm, Left:0mm, Right:9389mm
2024-03-22 11:17:05,Front:14361mm, Back:5369mm, Up:695mm, Left:18639mm, Right:9342mm
2024-03-22 11:17:06,Front:15048mm, Back:9093mm, Up:695mm, Left:18636mm, Right:9319mm
2024-03-22 11:17:06,Front:21024mm, Back:7470mm, Up:694mm, Left:18636mm, Right:9309mm
2024-03-22 11:17:07,Front:22082mm, Back:11967mm, Up:693mm, Left:18640mm, Right:9308mm
2024-03-22 11:17:07,Front:22082mm, Back:12549mm, Up:693mm, Left:18642mm, Right:9308mm
2024-03-22 11:17:08,Front:22360mm, Back:12524mm, Up:693mm, Left:18632mm, Right:9308mm
2024-03-22 11:17:09,Front:22360mm, Back:12477mm, Up:693mm, Left:18629mm, Right:9302mm
2024-03-22 11:17:09,Front:20518mm, Back:12377mm, Up:694mm, Left:18468mm, Right:1493mm
2024-03-22 11:17:10,Front:16847mm, Back:12077mm, Up:695mm, Left:9050mm, Right:0mm
2024-03-22 11:17:10,Front:16907mm, Back:12077mm, Up:775mm, Left:792mm, Right:1259mm
2024-03-22 11:17:11,Front:16907mm, Back:12077mm, Up:11522mm, Left:851mm, Right:1263mm
2024-03-22 11:17:12,Front:17699mm, Back:10235mm, Up:11377mm, Left:795mm, Right:1183mm
2024-03-22 11:17:12,Front:17699mm, Back:10235mm, Up:11371mm, Left:778mm, Right:1173mm
2024-03-22 11:17:13,Front:18945mm, Back:10235mm, Up:11373mm, Left:782mm, Right:1136mm
2024-03-22 11:17:13,Front:18945mm, Back:8691mm, Up:11374mm, Left:781mm, Right:1131mm
2024-03-22 11:17:14,Front:20307mm, Back:8691mm, Up:11376mm, Left:775mm, Right:1128mm
2024-03-22 11:17:15,Front:22378mm, Back:5413mm, Up:11379mm, Left:768mm, Right:1134mm
2024-03-22 11:17:15,Front:22886mm, Back:5413mm, Up:11379mm, Left:767mm, Right:1141mm
2024-03-22 11:17:16,Front:22886mm, Back:4148mm, Up:11384mm, Left:818mm, Right:1267mm
2024-03-22 11:17:16,Front:22886mm, Back:4148mm, Up:11373mm, Left:898mm, Right:1266mm
2024-03-22 11:17:17,Front:22580mm, Back:2806mm, Up:11373mm, Left:929mm, Right:1255mm
2024-03-22 11:17:18,Front:17654mm, Back:2616mm, Up:11381mm, Left:949mm, Right:1218mm
2024-03-22 11:17:18,Front:14277mm, Back:2605mm, Up:11381mm, Left:949mm, Right:1208mm
2024-03-22 11:17:19,Front:14277mm, Back:2677mm, Up:11381mm, Left:950mm, Right:1214mm
2024-03-22 11:17:19,Front:6229mm, Back:2907mm, Up:11381mm, Left:1501mm, Right:1219mm
2024-03-22 11:17:20,Front:6229mm, Back:2907mm, Up:11381mm, Left:2107mm, Right:1230mm
2024-03-22 11:17:21,Front:6229mm, Back:3096mm, Up:11381mm, Left:6156mm, Right:1247mm
2024-03-22 11:17:21,Front:8400mm, Back:3096mm, Up:11373mm, Left:6254mm, Right:1272mm
2024-03-22 11:17:22,Front:8400mm, Back:3096mm, Up:11373mm, Left:6254mm, Right:1272mm
2024-03-22 11:17:22,Front:14358mm, Back:3371mm, Up:711mm, Left:6269mm, Right:1269mm
2024-03-22 11:17:23,Front:17083mm, Back:4139mm, Up:714mm, Left:6269mm, Right:1268mm
2024-03-22 11:17:24,Front:17083mm, Back:4139mm, Up:715mm, Left:6268mm, Right:1269mm
2024-03-22 11:17:25,Front:17083mm, Back:4563mm, Up:714mm, Left:6268mm, Right:1270mm
2024-03-22 11:17:25,Front:0mm, Back:4563mm, Up:716mm, Left:6266mm, Right:1273mm
2024-03-22 11:17:26,Front:0mm, Back:5306mm, Up:718mm, Left:6266mm, Right:1275mm
2024-03-22 11:17:27,Front:18112mm, Back:5900mm, Up:719mm, Left:6271mm, Right:1273mm
